station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
S06,S06,2013,7,7,3.0,,32.3,26.4,11.7,40.7
S06,S06,2013,7,8,55.4,,32.4,22.6,8.8,31.3
S06,S06,2013,7,9,11.2,,28.6,23.5,11.8,35.3
S06,S06,2013,7,10,0.0,,32.0,26.4,11.7,31.3
S06,S06,2013,7,11,11.7,,31.0,24.9,4.9,35.3
S06,S06,2013,7,12,0.4,,32.6,25.5,9.2,35.3
S06,S06,2013,7,13,1.5,,31.1,25.9,9.0,27.7
S06,S06,2013,7,14,4.2,,30.0,25.0,4.9,35.3
S06,S06,2013,7,15,0.1,,32.8,24.9,10.1,35.3
S06,S06,2013,7,16,0.4,,32.4,25.7,6.1,31.3
S06,S06,2013,7,17,35.0,,31.0,24.4,7.9,40.7
S06,S06,2013,7,18,3.8,,27.6,24.8,10.4,25.9
S06,S06,2013,7,19,0.0,,31.6,25.2,10.9,29.5
S06,S06,2013,7,20,0.0,,33.2,26.2,10.5,29.5
S06,S06,2013,7,21,0.0,,34.6,26.9,9.6,31.3
S06,S06,2013,7,22,0.0,,33.8,27.3,13.1,35.3
S06,S06,2013,7,23,0.0,,32.7,27.8,14.1,33.5
S06,S06,2013,7,24,0.0,,33.0,26.3,11.7,33.5
S06,S06,2013,7,25,0.0,,31.8,26.1,12.0,31.3
S06,S06,2013,7,26,30.6,,31.5,24.6,9.6,40.7
S06,S06,2013,7,27,9.1,,27.8,23.8,7.0,38.9
S06,S06,2013,7,28,0.0,,32.6,24.8,9.2,27.7
S06,S06,2013,7,29,3.5,,30.2,25.5,9.3,35.3
S06,S06,2013,7,30,0.0,,31.2,26.1,10.2,38.9
S06,S06,2013,7,31,33.6,,32.0,22.5,15.1,33.5
S06,S06,2013,8,1,13.8,,30.0,22.8,12.3,29.5
S06,S06,2013,8,2,0.0,,29.8,25.2,10.8,27.7
S06,S06,2013,8,3,0.0,,32.2,27.2,10.5,27.7
S06,S06,2013,8,4,12.9,,31.1,24.0,11.6,38.9
S06,S06,2013,8,5,37.0,,29.9,23.4,11.3,35.3
S06,S06,2013,8,6,0.8,,31.7,25.7,10.0,29.5
S06,S06,2013,8,7,19.4,,32.0,23.9,11.6,31.3
S06,S06,2013,8,8,0.3,,28.4,24.0,12.9,44.3
S06,S06,2013,8,9,1.0,,33.0,23.9,9.2,24.1
S06,S06,2013,8,10,38.4,,31.6,22.0,10.8,40.7
S06,S06,2013,8,11,13.8,,31.0,22.4,8.1,46.4
S06,S06,2013,8,12,11.7,,31.7,22.2,9.4,27.7
S06,S06,2013,8,13,2.7,,29.0,22.7,10.0,38.9
S06,S06,2013,8,14,1.6,,30.1,26.4,9.0,27.7
S06,S06,2013,8,15,0.0,,31.7,26.1,13.5,31.3
S06,S06,2013,8,16,0.0,,31.2,26.0,14.1,33.5
S06,S06,2013,8,17,21.4,,32.1,24.2,6.8,25.9
S06,S06,2013,8,18,0.0,,31.6,24.3,4.2,14.8
S06,S06,2013,8,19,0.0,,32.4,26.0,5.6,20.5
S06,S06,2013,8,20,0.0,,31.6,26.5,4.0,20.5
S06,S06,2013,8,21,0.0,,31.2,27.1,5.4,16.6
S06,S06,2013,8,22,0.0,,32.5,27.2,5.7,16.6
S06,S06,2013,8,23,0.0,,32.2,27.2,6.1,16.6
S06,S06,2013,8,24,0.0,,33.0,27.3,6.1,16.6
S06,S06,2013,8,25,0.0,,32.8,27.1,7.6,18.4
S06,S06,2013,8,26,0.0,,30.5,26.7,5.8,16.6
S06,S06,2013,8,27,0.0,,32.4,27.5,11.7,31.3
S06,S06,2013,8,28,1.4,,32.0,24.7,10.4,48.2
S06,S06,2013,8,29,0.0,,32.1,25.4,9.0,40.7
S06,S06,2013,8,30,0.0,,32.0,25.9,9.1,42.5
S06,S06,2013,8,31,0.0,,33.0,27.1,8.9,27.7
S06,S06,2013,9,1,0.4,,30.8,25.7,8.8,33.5
S06,S06,2013,9,2,3.2,,32.9,24.7,9.1,31.3
S06,S06,2013,9,3,18.1,,30.8,23.4,6.8,25.9
S06,S06,2013,9,4,3.7,,30.1,23.7,8.7,37.1
S06,S06,2013,9,5,15.3,,27.2,23.7,8.5,27.7
S06,S06,2013,9,6,59.8,,28.9,22.4,9.6,27.7
S06,S06,2013,9,7,32.0,,28.7,22.5,8.3,27.7
S06,S06,2013,9,8,1.3,,31.4,23.2,9.1,27.7
S06,S06,2013,9,9,1.6,,30.5,24.4,10.3,29.5
S06,S06,2013,9,10,17.1,,28.0,23.2,7.0,37.1
S06,S06,2013,9,11,0.2,,31.3,25.6,5.1,14.8
S06,S06,2013,9,12,0.2,,31.7,26.6,10.1,35.3
S06,S06,2013,9,13,0.3,,31.9,27.0,10.3,38.9
S06,S06,2013,9,14,8.8,,31.5,27.1,11.4,38.9
S06,S06,2013,9,15,17.1,,27.9,23.6,8.7,40.7
S06,S06,2013,9,16,0.0,,31.8,25.3,8.7,24.1
S06,S06,2013,9,17,1.7,,30.7,25.4,8.9,31.3
S06,S06,2013,9,18,0.0,,31.8,26.8,11.1,31.3
S06,S06,2013,9,19,0.0,,32.5,27.1,13.2,38.9
S06,S06,2013,9,20,0.0,,32.2,27.3,15.0,31.3
S06,S06,2013,9,21,0.0,,32.0,27.3,16.1,37.1
S06,S06,2013,9,22,0.0,,32.8,27.3,15.8,35.3
S06,S06,2013,9,23,0.0,,33.2,27.5,13.8,29.5
S06,S06,2013,9,24,0.0,,33.1,27.6,15.2,38.9
S06,S06,2013,9,25,91.9,,30.2,22.5,8.1,48.2
S06,S06,2013,9,26,7.1,,30.1,23.7,8.4,50.0
S06,S06,2013,9,27,0.0,,31.9,26.5,10.7,27.7
S06,S06,2013,9,28,62.4,,33.3,22.5,8.2,33.5
S06,S06,2013,9,29,6.9,,32.5,23.3,9.3,44.3
S06,S06,2013,9,30,0.1,,30.2,25.4,11.1,29.5
S06,S06,2013,10,1,0.8,,32.7,24.2,11.8,33.5
S06,S06,2013,10,2,2.3,,29.0,24.3,9.7,37.1
S06,S06,2013,10,3,0.0,,31.9,26.0,7.8,25.9
S06,S06,2013,10,4,5.2,,32.2,23.7,12.6,31.3
S06,S06,2013,10,5,4.9,,33.0,23.2,11.4,35.3
S06,S06,2013,10,6,0.0,,33.0,23.6,12.8,55.4
S06,S06,2013,10,7,0.0,,34.0,24.6,10.3,29.5
S06,S06,2013,10,8,41.3,,34.3,22.4,11.7,31.3
S06,S06,2013,10,9,0.0,,32.6,24.0,8.4,27.7
S06,S06,2013,10,10,1.3,,34.0,25.6,8.9,25.9
S06,S06,2013,10,11,8.5,,30.2,24.5,10.2,31.3
S06,S06,2013,10,12,0.0,,31.5,26.6,9.3,40.7
S06,S06,2013,10,13,24.6,,32.1,23.8,10.8,29.5
S06,S06,2013,10,14,83.0,,31.2,22.6,10.8,35.3
S06,S06,2013,10,15,72.1,,31.4,22.9,12.6,33.5
S06,S06,2013,10,16,0.0,,33.0,26.6,10.9,33.5
S06,S06,2013,10,17,0.0,,34.1,26.9,11.3,31.3
S06,S06,2013,10,18,2.4,,33.8,25.1,12.9,38.9
S06,S06,2013,10,19,0.0,,32.9,25.9,7.1,31.3
S06,S06,2013,10,20,115.0,,32.1,22.7,8.3,44.3
S06,S06,2013,10,21,8.7,,30.7,23.9,8.1,22.3
S06,S06,2013,10,22,0.0,,32.5,24.4,9.9,27.7
S06,S06,2013,10,23,0.0,,33.2,25.3,10.3,29.5
S06,S06,2013,10,24,0.0,,31.6,25.6,8.2,22.3
S06,S06,2013,10,25,0.0,,33.3,25.9,9.7,24.1
S06,S06,2013,10,26,2.3,,34.0,25.2,10.1,29.5
S06,S06,2013,10,27,28.9,,32.7,24.8,9.2,46.4
S06,S06,2013,10,28,73.2,,31.7,22.7,7.4,33.5
S06,S06,2013,10,29,0.8,,32.5,25.0,10.4,33.5
S06,S06,2013,10,30,0.0,,31.9,25.3,8.5,27.7
S06,S06,2013,10,31,0.0,,33.1,25.6,8.0,25.9
S06,S06,2013,11,1,4.7,,32.0,25.5,7.2,31.3
S06,S06,2013,11,2,23.0,,31.7,25.0,5.6,24.1
S06,S06,2013,11,3,0.1,,33.1,25.2,6.5,25.9
S06,S06,2013,11,4,19.1,,33.0,25.0,8.8,31.3
S06,S06,2013,11,5,61.3,,33.8,23.3,11.0,44.3
S06,S06,2013,11,6,0.0,,32.2,23.9,8.2,27.7
S06,S06,2013,11,7,0.0,,33.6,25.8,8.7,27.7
S06,S06,2013,11,8,0.5,,33.4,25.2,7.5,25.9
S06,S06,2013,11,9,21.4,,31.4,24.5,4.1,18.4
S06,S06,2013,11,10,2.8,,31.1,24.9,5.4,27.7
S06,S06,2013,11,11,7.7,,32.3,23.3,7.2,27.7
S06,S06,2013,11,12,4.1,,28.6,23.3,4.1,37.1
S06,S06,2013,11,13,88.9,,34.0,23.2,7.5,20.5
S06,S06,2013,11,14,0.9,,30.1,23.4,6.4,24.1
S06,S06,2013,11,15,11.7,,31.5,25.0,8.7,27.7
S06,S06,2013,11,16,6.2,,32.7,25.4,9.0,48.2
S06,S06,2013,11,17,0.2,,28.4,25.2,8.2,24.1
S06,S06,2013,11,18,0.0,,32.0,25.6,11.3,40.7
S06,S06,2013,11,19,0.4,,32.8,24.4,7.1,42.5
S06,S06,2013,11,20,1.8,,32.0,24.9,9.7,33.5
S06,S06,2013,11,21,0.0,,34.0,25.4,10.0,33.5
S06,S06,2013,11,22,36.2,,32.0,23.2,5.7,20.5
S06,S06,2013,11,23,0.6,,31.8,23.4,4.8,48.2
S06,S06,2013,11,24,15.0,,32.4,25.8,6.7,50.0
S06,S06,2013,11,25,7.1,,32.5,24.5,8.6,42.5
S06,S06,2013,11,26,11.7,,32.3,25.1,7.3,40.7
S06,S06,2013,11,27,9.1,,33.9,24.7,7.9,37.1
S06,S06,2013,11,28,15.2,,32.2,25.0,5.9,27.7
S06,S06,2013,11,29,2.5,,32.9,25.6,6.9,25.9
S06,S06,2013,11,30,8.7,,32.3,25.3,9.8,31.3
S06,S06,2013,12,1,15.8,,29.7,24.7,11.4,27.7
S06,S06,2013,12,2,9.8,,25.9,23.7,7.5,22.3
S06,S06,2013,12,3,49.4,,30.9,23.4,6.6,22.3
S06,S06,2013,12,4,0.2,,28.7,23.8,8.4,29.5
S06,S06,2013,12,5,18.1,,31.0,24.8,8.7,25.9
S06,S06,2013,12,6,36.3,,30.0,23.0,5.3,42.5
S06,S06,2013,12,7,0.0,,32.5,23.7,7.5,22.3
S06,S06,2013,12,8,28.9,,30.0,23.6,9.3,25.9
S06,S06,2013,12,9,0.0,,31.1,24.4,6.7,22.3
S06,S06,2013,12,10,14.2,,32.5,25.0,6.2,31.3
S06,S06,2013,12,11,6.6,,32.7,25.2,8.8,31.3
S06,S06,2013,12,12,16.3,,30.8,25.1,10.3,40.7
S06,S06,2013,12,13,0.1,,33.0,25.6,12.7,27.7
S06,S06,2013,12,14,31.0,,33.3,23.6,8.8,33.5
S06,S06,2013,12,15,42.3,,32.4,23.1,9.0,37.1
S06,S06,2013,12,16,0.0,,35.0,25.3,9.1,40.7
S06,S06,2013,12,17,0.0,,33.5,25.4,8.5,25.9
S06,S06,2013,12,18,91.5,,34.0,22.0,9.7,33.5
S06,S06,2013,12,19,0.2,,29.8,23.5,12.5,33.5
S06,S06,2013,12,20,6.1,,28.8,23.7,8.9,33.5
S06,S06,2013,12,21,0.0,,30.7,24.3,16.5,35.3
S06,S06,2013,12,22,0.3,,31.7,24.5,16.9,40.7
S06,S06,2013,12,23,1.0,,28.2,24.3,18.0,37.1
S06,S06,2013,12,24,0.0,,30.5,25.9,18.4,46.4
S06,S06,2013,12,25,0.0,,31.1,25.3,15.9,40.7
S06,S06,2013,12,26,12.3,,31.0,24.5,13.9,31.3
S06,S06,2013,12,27,0.7,,30.2,24.8,17.9,38.9
S06,S06,2013,12,28,1.4,,30.5,25.0,18.4,42.5
S06,S06,2013,12,29,0.2,,29.2,24.8,15.4,35.3
S06,S06,2013,12,30,0.2,,30.4,25.1,17.5,37.1
S06,S06,2013,12,31,2.0,,28.4,25.0,15.3,38.9
S06,S06,2014,1,1,0.0,,29.5,24.8,15.8,35.3
S06,S06,2014,1,2,0.0,,31.7,25.0,16.5,37.1
S06,S06,2014,1,3,2.2,,31.1,25.1,14.9,33.5
S06,S06,2014,1,4,0.6,,32.3,23.7,8.9,35.3
S06,S06,2014,1,5,10.5,,27.0,23.8,11.9,33.5
S06,S06,2014,1,6,31.2,,27.1,24.2,6.3,31.3
S06,S06,2014,1,7,0.4,,31.4,24.9,10.4,25.9
S06,S06,2014,1,8,0.0,,33.0,25.0,15.9,37.1
S06,S06,2014,1,9,0.0,,29.8,24.7,7.4,37.1
S06,S06,2014,1,10,4.8,,31.4,24.6,5.8,22.3
S06,S06,2014,1,11,0.8,,32.6,25.0,16.8,50.0
S06,S06,2014,1,12,5.2,,29.5,24.9,15.4,46.4
S06,S06,2014,1,13,0.0,,30.6,24.2,18.9,40.7
S06,S06,2014,1,14,0.0,,30.3,24.3,18.5,42.5
S06,S06,2014,1,15,0.2,,28.4,24.0,16.7,40.7
S06,S06,2014,1,16,0.0,,29.2,24.1,19.6,38.9
S06,S06,2014,1,17,0.0,,30.5,24.1,21.6,46.4
S06,S06,2014,1,18,0.0,,29.8,23.8,22.0,48.2
S06,S06,2014,1,19,0.0,,29.3,24.0,21.3,40.7
S06,S06,2014,1,20,0.0,,30.5,23.7,21.7,40.7
S06,S06,2014,1,21,0.0,,30.3,23.5,20.9,40.7
S06,S06,2014,1,22,0.0,,28.8,23.6,20.0,44.3
S06,S06,2014,1,23,0.0,,30.0,23.9,20.2,42.5
S06,S06,2014,1,24,0.0,,29.2,23.3,19.2,37.1
S06,S06,2014,1,25,0.0,,29.6,22.8,16.3,37.1
S06,S06,2014,1,26,0.0,,30.0,22.7,17.0,35.3
S06,S06,2014,1,27,0.0,,30.2,23.7,19.4,40.7
S06,S06,2014,1,28,0.0,,30.8,24.0,14.7,38.9
S06,S06,2014,1,29,0.0,,31.0,22.8,12.2,25.9
S06,S06,2014,1,30,0.0,,31.3,23.2,10.4,24.1
S06,S06,2014,1,31,0.0,,31.0,22.1,10.8,22.3
S06,S06,2014,2,1,0.0,,32.4,22.3,9.8,22.3
S06,S06,2014,2,2,0.0,,30.6,22.8,9.3,20.5
S06,S06,2014,2,3,0.0,,32.0,23.2,7.1,16.6
S06,S06,2014,2,4,0.0,,33.4,23.2,7.0,16.6
S06,S06,2014,2,5,0.0,,31.6,23.4,8.3,18.4
S06,S06,2014,2,6,0.0,,32.5,23.4,8.5,18.4
S06,S06,2014,2,7,0.0,,32.1,23.8,8.0,16.6
S06,S06,2014,2,8,25.8,,32.1,23.9,6.5,14.8
S06,S06,2014,2,9,1.5,,32.6,24.4,5.0,13.0
S06,S06,2014,2,10,0.0,,34.0,24.6,5.9,14.8
S06,S06,2014,2,11,0.0,,32.5,24.4,14.4,33.5
S06,S06,2014,2,12,0.0,,32.9,24.5,16.7,38.9
