station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
East Coast Parkway,S107,2015,9,6,0.0,28.9,30.5,27.6,11.4,25.6
East Coast Parkway,S107,2015,9,7,0.0,29.0,30.5,27.7,14.9,34.2
East Coast Parkway,S107,2015,9,8,0.0,29.1,30.7,27.9,16.9,33.8
East Coast Parkway,S107,2015,9,9,6.8,27.6,29.9,25.0,8.6,52.6
East Coast Parkway,S107,2015,9,10,0.0,27.9,29.6,25.5,10.0,27.4
East Coast Parkway,S107,2015,9,11,0.0,28.9,30.8,27.6,18.3,34.2
East Coast Parkway,S107,2015,9,12,0.0,28.8,30.3,27.6,15.1,32.4
East Coast Parkway,S107,2015,9,13,0.0,28.9,30.2,28.1,12.2,29.9
East Coast Parkway,S107,2015,9,14,0.0,28.8,30.1,27.3,15.0,55.4
East Coast Parkway,S107,2015,9,15,26.6,27.3,29.3,24.2,8.7,29.9
East Coast Parkway,S107,2015,9,16,8.8,28.0,29.4,24.8,14.6,50.4
East Coast Parkway,S107,2015,9,17,0.0,29.2,30.7,28.2,15.4,28.4
East Coast Parkway,S107,2015,9,18,0.0,28.9,29.9,28.2,15.4,31.0
East Coast Parkway,S107,2015,9,19,0.0,28.6,30.9,27.1,11.1,31.0
East Coast Parkway,S107,2015,9,20,0.0,28.8,31.5,27.2,7.9,28.8
East Coast Parkway,S107,2015,9,21,0.0,28.8,30.0,27.4,11.0,37.1
East Coast Parkway,S107,2015,9,22,13.4,28.7,30.3,25.1,13.2,46.1
East Coast Parkway,S107,2015,9,23,0.0,29.0,30.0,28.3,13.5,28.8
East Coast Parkway,S107,2015,9,24,0.0,28.7,30.0,27.1,9.2,26.6
East Coast Parkway,S107,2015,9,25,0.0,28.9,30.4,28.1,13.1,27.4
East Coast Parkway,S107,2015,9,26,0.0,29.0,30.5,27.0,12.4,26.6
East Coast Parkway,S107,2015,9,27,0.0,29.0,30.5,28.0,10.6,24.8
East Coast Parkway,S107,2015,9,28,1.8,27.9,30.5,25.2,8.7,41.4
East Coast Parkway,S107,2015,9,29,0.0,28.3,30.1,25.9,8.2,24.5
East Coast Parkway,S107,2015,9,30,0.0,28.8,29.9,26.5,11.4,40.3
East Coast Parkway,S107,2015,10,1,4.0,28.5,30.2,26.9,12.2,39.2
East Coast Parkway,S107,2015,10,2,8.6,27.7,29.6,24.3,12.2,54.0
East Coast Parkway,S107,2015,10,3,0.0,28.6,30.1,26.7,11.0,28.8
East Coast Parkway,S107,2015,10,4,0.0,29.1,30.6,28.0,14.9,28.1
East Coast Parkway,S107,2015,10,5,2.4,28.7,30.2,27.8,6.3,19.8
East Coast Parkway,S107,2015,10,6,9.2,27.8,29.9,25.1,7.3,33.1
East Coast Parkway,S107,2015,10,7,10.4,27.9,29.7,24.3,8.7,44.3
East Coast Parkway,S107,2015,10,8,0.0,28.3,30.0,26.6,6.2,23.8
East Coast Parkway,S107,2015,10,9,0.0,29.0,31.4,26.8,9.2,27.0
East Coast Parkway,S107,2015,10,10,0.0,28.9,31.4,26.7,9.2,22.3
East Coast Parkway,S107,2015,10,11,0.0,29.1,31.2,27.5,12.9,23.4
East Coast Parkway,S107,2015,10,12,0.0,28.9,31.0,27.1,8.6,29.9
East Coast Parkway,S107,2015,10,13,0.0,28.7,30.5,27.3,7.9,32.0
East Coast Parkway,S107,2015,10,14,0.0,28.9,30.0,27.4,9.8,23.8
East Coast Parkway,S107,2015,10,15,0.0,29.2,31.1,27.4,11.0,31.3
East Coast Parkway,S107,2015,10,16,0.0,28.9,30.7,27.0,11.3,24.5
East Coast Parkway,S107,2015,10,17,0.0,29.2,30.8,27.5,11.3,24.8
East Coast Parkway,S107,2015,10,18,0.0,29.3,30.5,28.3,12.3,26.3
East Coast Parkway,S107,2015,10,19,0.0,29.3,31.2,27.5,11.8,25.9
East Coast Parkway,S107,2015,10,20,0.0,29.4,31.6,28.1,13.0,28.1
East Coast Parkway,S107,2015,10,21,0.0,29.4,30.8,28.0,15.6,30.2
East Coast Parkway,S107,2015,10,22,0.0,29.4,31.5,28.2,12.6,29.2
East Coast Parkway,S107,2015,10,23,0.0,29.3,31.2,28.5,15.1,33.8
East Coast Parkway,S107,2015,10,24,0.6,28.9,29.8,27.4,11.9,43.6
East Coast Parkway,S107,2015,10,25,2.0,28.6,30.0,27.4,6.5,28.1
East Coast Parkway,S107,2015,10,26,0.0,28.9,31.4,27.1,7.5,29.5
East Coast Parkway,S107,2015,10,27,0.0,28.9,30.4,27.2,7.6,25.9
East Coast Parkway,S107,2015,10,28,14.6,27.0,29.4,22.6,7.7,56.5
East Coast Parkway,S107,2015,10,29,0.0,28.4,31.6,25.9,8.0,28.1
East Coast Parkway,S107,2015,10,30,0.4,27.8,30.0,26.3,6.6,34.6
East Coast Parkway,S107,2015,10,31,1.4,27.8,30.1,25.9,5.8,25.6
East Coast Parkway,S107,2015,11,1,0.2,28.1,31.2,26.1,6.7,26.6
East Coast Parkway,S107,2015,11,2,0.0,28.3,31.7,27.0,6.4,25.9
East Coast Parkway,S107,2015,11,3,0.0,28.6,31.0,26.6,8.5,30.2
East Coast Parkway,S107,2015,11,4,0.2,28.8,31.1,26.9,6.9,26.3
East Coast Parkway,S107,2015,11,5,0.0,28.8,30.5,27.0,8.5,31.7
East Coast Parkway,S107,2015,11,6,0.6,28.7,30.1,26.0,9.6,30.2
East Coast Parkway,S107,2015,11,7,0.0,28.0,29.7,25.2,9.8,30.2
East Coast Parkway,S107,2015,11,8,0.0,28.1,29.5,26.8,5.1,25.6
East Coast Parkway,S107,2015,11,9,0.0,28.2,29.5,26.5,6.7,20.9
East Coast Parkway,S107,2015,11,10,0.0,28.6,31.3,26.8,6.0,30.2
East Coast Parkway,S107,2015,11,11,0.0,27.8,29.9,26.4,6.3,25.2
East Coast Parkway,S107,2015,11,12,0.0,28.2,29.8,26.9,8.5,27.7
East Coast Parkway,S107,2015,11,13,0.0,28.5,31.5,26.9,5.6,35.3
East Coast Parkway,S107,2015,11,14,0.0,28.8,30.8,26.8,9.7,31.7
East Coast Parkway,S107,2015,11,15,0.0,28.6,30.4,27.4,6.1,25.9
East Coast Parkway,S107,2015,11,16,0.6,27.0,28.5,26.3,6.7,36.0
East Coast Parkway,S107,2015,11,17,5.6,27.3,29.3,24.1,7.2,28.8
East Coast Parkway,S107,2015,11,18,0.0,28.7,31.3,26.5,8.8,28.1
East Coast Parkway,S107,2015,11,19,0.0,28.9,30.9,27.6,7.5,31.0
East Coast Parkway,S107,2015,11,20,0.2,28.6,31.8,26.7,5.6,28.4
East Coast Parkway,S107,2015,11,21,0.0,28.0,30.6,26.6,6.7,25.2
East Coast Parkway,S107,2015,11,22,0.0,28.0,29.4,26.6,9.5,25.9
East Coast Parkway,S107,2015,11,23,0.0,29.0,31.0,27.2,7.8,22.0
East Coast Parkway,S107,2015,11,24,33.2,27.7,30.0,25.2,4.8,24.8
East Coast Parkway,S107,2015,11,25,12.6,27.4,30.9,24.3,6.6,32.4
East Coast Parkway,S107,2015,11,26,0.8,27.4,31.0,25.3,8.1,34.6
East Coast Parkway,S107,2015,11,27,0.8,27.9,30.7,25.7,6.1,27.7
East Coast Parkway,S107,2015,11,28,0.0,28.6,30.6,26.7,7.9,35.6
East Coast Parkway,S107,2015,11,29,1.0,28.6,31.7,25.3,8.4,28.8
East Coast Parkway,S107,2015,11,30,5.2,27.5,30.2,25.5,8.5,28.4
East Coast Parkway,S107,2015,12,1,45.4,27.2,31.2,24.0,6.2,36.7
East Coast Parkway,S107,2015,12,2,0.2,27.8,31.9,25.7,5.8,27.4
East Coast Parkway,S107,2015,12,3,0.0,28.9,32.1,26.6,7.1,33.5
East Coast Parkway,S107,2015,12,4,0.0,28.7,31.0,26.9,6.6,31.0
East Coast Parkway,S107,2015,12,5,0.4,28.3,31.8,25.9,7.1,29.9
East Coast Parkway,S107,2015,12,6,10.8,27.9,32.1,24.4,6.4,30.2
East Coast Parkway,S107,2015,12,7,0.6,28.7,31.9,25.9,9.3,42.1
East Coast Parkway,S107,2015,12,8,16.4,28.3,30.6,24.8,5.4,27.0
East Coast Parkway,S107,2015,12,9,1.2,27.9,29.8,25.5,7.0,21.6
East Coast Parkway,S107,2015,12,10,78.4,27.6,31.6,22.5,7.6,41.4
East Coast Parkway,S107,2015,12,11,0.6,27.5,29.6,25.1,4.2,21.6
East Coast Parkway,S107,2015,12,12,9.4,27.2,30.8,25.2,5.8,32.4
East Coast Parkway,S107,2015,12,13,7.4,26.3,28.7,25.0,7.2,30.6
East Coast Parkway,S107,2015,12,14,0.2,27.9,31.2,24.8,6.3,36.0
East Coast Parkway,S107,2015,12,15,0.0,27.8,29.5,26.4,5.3,28.8
East Coast Parkway,S107,2015,12,16,0.0,28.3,30.5,26.8,5.5,28.8
East Coast Parkway,S107,2015,12,17,0.0,28.3,30.1,27.0,9.6,46.8
East Coast Parkway,S107,2015,12,18,4.4,28.1,30.5,24.0,10.6,50.4
East Coast Parkway,S107,2015,12,19,0.0,28.7,31.9,26.2,10.6,42.1
East Coast Parkway,S107,2015,12,20,0.0,29.0,32.4,26.7,8.3,32.8
East Coast Parkway,S107,2015,12,21,0.0,29.0,32.5,27.0,7.9,27.7
East Coast Parkway,S107,2015,12,22,0.0,28.9,30.9,27.0,9.8,36.4
East Coast Parkway,S107,2015,12,23,2.8,27.6,30.2,24.7,8.5,58.7
East Coast Parkway,S107,2015,12,24,18.4,26.8,29.2,22.9,5.9,36.7
East Coast Parkway,S107,2015,12,25,0.0,28.1,31.0,25.5,7.7,42.8
East Coast Parkway,S107,2015,12,26,0.0,28.7,31.3,26.5,9.3,40.0
East Coast Parkway,S107,2015,12,27,0.0,28.5,31.1,26.4,7.7,26.6
East Coast Parkway,S107,2015,12,28,1.0,28.5,30.8,26.9,8.3,30.2
East Coast Parkway,S107,2015,12,29,3.4,27.4,29.3,24.6,9.6,39.6
East Coast Parkway,S107,2015,12,30,4.2,28.0,31.0,25.3,12.0,42.8
East Coast Parkway,S107,2015,12,31,15.4,26.4,29.4,25.2,8.3,36.7
East Coast Parkway,S107,2016,1,1,0.2,27.8,29.7,25.4,9.7,45.0
East Coast Parkway,S107,2016,1,2,24.2,26.2,27.9,23.4,6.8,51.8
East Coast Parkway,S107,2016,1,3,11.8,26.0,27.3,25.0,5.4,25.2
East Coast Parkway,S107,2016,1,4,0.0,28.1,30.9,25.3,6.8,28.8
East Coast Parkway,S107,2016,1,5,0.0,28.6,31.4,26.6,8.3,30.2
East Coast Parkway,S107,2016,1,6,0.0,28.6,31.1,27.0,8.6,36.4
East Coast Parkway,S107,2016,1,7,0.0,28.8,31.4,27.1,11.5,33.8
East Coast Parkway,S107,2016,1,8,0.0,28.6,31.6,26.4,9.0,34.9
East Coast Parkway,S107,2016,1,9,0.6,28.6,31.7,26.6,10.4,40.3
East Coast Parkway,S107,2016,1,10,0.0,28.8,31.6,27.2,7.6,28.4
East Coast Parkway,S107,2016,1,11,0.0,28.9,32.0,26.7,8.3,28.4
East Coast Parkway,S107,2016,1,12,0.0,29.0,31.8,27.5,10.1,40.7
East Coast Parkway,S107,2016,1,13,0.0,28.9,31.6,27.2,9.4,30.2
East Coast Parkway,S107,2016,1,14,0.0,28.9,31.7,27.3,8.3,29.5
East Coast Parkway,S107,2016,1,15,0.0,28.3,30.5,27.0,6.1,30.2
East Coast Parkway,S107,2016,1,16,6.6,28.2,30.3,26.4,5.8,31.0
East Coast Parkway,S107,2016,1,17,37.8,27.8,30.6,24.5,5.8,32.8
East Coast Parkway,S107,2016,1,18,0.0,28.5,32.4,26.7,7.2,27.4
East Coast Parkway,S107,2016,1,19,0.0,28.7,31.1,27.2,7.6,30.2
East Coast Parkway,S107,2016,1,20,0.2,28.1,30.7,27.1,7.2,28.8
East Coast Parkway,S107,2016,1,21,1.2,28.5,30.8,27.0,8.3,33.1
East Coast Parkway,S107,2016,1,22,0.2,28.7,31.2,27.0,8.6,48.6
East Coast Parkway,S107,2016,1,23,2.2,28.8,31.8,27.0,10.8,38.5
East Coast Parkway,S107,2016,1,24,0.0,29.1,31.5,27.2,13.3,51.5
East Coast Parkway,S107,2016,1,25,3.6,28.5,31.4,26.6,11.2,46.1
East Coast Parkway,S107,2016,1,26,10.4,27.8,29.7,24.5,8.6,37.1
East Coast Parkway,S107,2016,1,27,0.2,28.9,31.4,26.9,9.0,31.3
East Coast Parkway,S107,2016,1,28,0.0,28.8,31.8,26.6,8.3,30.2
East Coast Parkway,S107,2016,1,29,0.0,28.8,31.5,26.8,10.4,40.0
East Coast Parkway,S107,2016,1,30,0.0,28.9,31.9,27.1,10.8,38.2
East Coast Parkway,S107,2016,1,31,0.0,28.9,31.9,27.2,10.1,37.1
East Coast Parkway,S107,2016,2,1,0.0,29.1,32.2,27.1,11.9,47.5
East Coast Parkway,S107,2016,2,2,8.4,28.0,30.9,24.8,9.4,41.4
East Coast Parkway,S107,2016,2,3,0.6,28.7,31.5,26.4,7.9,33.1
East Coast Parkway,S107,2016,2,4,0.0,28.4,31.1,27.1,9.0,27.7
East Coast Parkway,S107,2016,2,5,0.6,28.4,30.7,26.7,7.9,31.0
East Coast Parkway,S107,2016,2,6,0.2,28.8,31.4,27.0,12.2,40.3
East Coast Parkway,S107,2016,2,7,27.8,27.2,28.5,24.8,15.1,43.9
East Coast Parkway,S107,2016,2,8,0.0,27.9,29.0,26.8,14.4,52.6
East Coast Parkway,S107,2016,2,9,0.0,27.3,28.5,26.6,9.4,28.1
East Coast Parkway,S107,2016,2,10,0.0,27.2,28.7,26.1,10.8,36.4
East Coast Parkway,S107,2016,2,11,0.0,27.6,30.0,25.9,10.8,34.2
East Coast Parkway,S107,2016,2,12,0.0,28.2,31.4,26.1,9.0,29.5
East Coast Parkway,S107,2016,2,13,0.0,28.5,30.8,26.8,7.6,29.5
East Coast Parkway,S107,2016,2,14,0.0,28.5,30.7,26.9,9.7,33.8
East Coast Parkway,S107,2016,2,15,0.0,29.0,31.4,27.4,10.1,33.8
East Coast Parkway,S107,2016,2,16,0.0,28.7,31.3,27.3,15.1,47.2
East Coast Parkway,S107,2016,2,17,0.0,28.2,30.6,26.7,13.7,47.9
East Coast Parkway,S107,2016,2,18,0.0,28.0,30.5,26.0,9.7,45.7
East Coast Parkway,S107,2016,2,19,61.6,25.4,28.0,23.9,6.1,34.6
East Coast Parkway,S107,2016,2,20,3.0,26.9,29.5,25.1,8.3,41.4
East Coast Parkway,S107,2016,2,21,0.0,27.7,30.1,25.7,11.2,44.6
East Coast Parkway,S107,2016,2,22,0.0,28.2,30.9,26.2,11.9,43.9
East Coast Parkway,S107,2016,2,23,0.0,28.2,31.0,26.4,12.2,41.4
East Coast Parkway,S107,2016,2,24,45.2,26.5,29.0,23.7,9.7,45.4
East Coast Parkway,S107,2016,2,25,0.0,27.9,30.5,25.6,14.0,50.8
East Coast Parkway,S107,2016,2,26,0.0,28.3,30.8,26.6,13.7,40.0
East Coast Parkway,S107,2016,2,27,0.0,28.4,31.2,26.2,13.0,46.4
East Coast Parkway,S107,2016,2,28,0.0,28.6,31.2,26.6,14.0,44.6
East Coast Parkway,S107,2016,2,29,0.0,28.7,31.0,27.2,16.6,49.0
East Coast Parkway,S107,2016,3,1,0.0,28.5,31.2,26.7,14.0,47.2
East Coast Parkway,S107,2016,3,2,0.0,28.4,30.6,26.9,15.1,51.8
East Coast Parkway,S107,2016,3,3,0.0,28.5,31.0,27.1,14.4,43.2
East Coast Parkway,S107,2016,3,4,0.8,28.5,31.1,26.7,13.0,47.9
East Coast Parkway,S107,2016,3,5,0.0,28.7,31.5,26.9,10.8,38.2
East Coast Parkway,S107,2016,3,6,0.0,29.0,32.4,27.3,10.8,41.4
East Coast Parkway,S107,2016,3,7,0.0,28.7,31.6,27.2,10.4,37.1
East Coast Parkway,S107,2016,3,8,0.4,28.0,29.8,26.2,8.6,30.2
East Coast Parkway,S107,2016,3,9,0.0,29.0,32.1,27.0,9.7,32.0
East Coast Parkway,S107,2016,3,10,0.0,28.8,31.4,27.1,10.1,38.2
East Coast Parkway,S107,2016,3,11,0.0,29.4,33.2,27.5,9.4,36.7
East Coast Parkway,S107,2016,3,12,0.0,29.1,31.4,27.1,11.5,35.6
East Coast Parkway,S107,2016,3,13,3.2,28.7,32.6,26.3,9.0,37.4
East Coast Parkway,S107,2016,3,14,0.2,28.7,30.7,27.4,8.6,32.4
East Coast Parkway,S107,2016,3,15,0.0,29.0,31.9,27.2,11.5,43.6
East Coast Parkway,S107,2016,3,16,0.0,28.4,31.5,26.5,10.1,32.0
East Coast Parkway,S107,2016,3,17,0.0,29.0,33.2,26.5,8.6,37.4
East Coast Parkway,S107,2016,3,18,0.0,28.4,31.6,26.7,10.1,36.0
East Coast Parkway,S107,2016,3,19,0.0,28.6,31.4,26.5,9.4,32.8
East Coast Parkway,S107,2016,3,20,0.4,29.0,31.8,27.3,9.4,28.8
East Coast Parkway,S107,2016,3,21,16.6,28.7,31.5,26.7,7.9,30.2
East Coast Parkway,S107,2016,3,22,0.0,28.3,30.7,26.2,8.3,37.8
East Coast Parkway,S107,2016,3,23,0.0,28.9,31.3,27.0,6.5,23.0
East Coast Parkway,S107,2016,3,24,0.0,29.0,31.6,27.4,9.4,31.7
East Coast Parkway,S107,2016,3,25,0.0,28.6,30.6,27.2,9.4,36.0
East Coast Parkway,S107,2016,3,26,0.0,29.3,31.8,27.5,9.4,32.8
East Coast Parkway,S107,2016,3,27,0.0,29.6,32.4,27.8,14.0,50.8
East Coast Parkway,S107,2016,3,28,0.0,29.4,32.3,27.0,11.2,38.9
East Coast Parkway,S107,2016,3,29,0.0,29.3,31.9,27.7,12.6,47.5
East Coast Parkway,S107,2016,3,30,0.0,29.3,32.2,27.3,11.2,35.3
East Coast Parkway,S107,2016,3,31,0.0,29.5,32.5,27.5,12.6,39.2
East Coast Parkway,S107,2016,4,1,0.0,29.6,33.3,27.3,10.8,38.9
East Coast Parkway,S107,2016,4,2,0.0,29.4,33.0,27.4,10.8,35.3
East Coast Parkway,S107,2016,4,3,4.6,29.0,31.0,27.8,6.8,35.3
East Coast Parkway,S107,2016,4,4,0.6,29.1,31.2,27.6,7.6,28.8
East Coast Parkway,S107,2016,4,5,0.0,28.9,30.6,27.6,9.4,34.9
East Coast Parkway,S107,2016,4,6,0.0,29.0,31.4,27.3,10.1,37.4
East Coast Parkway,S107,2016,4,7,0.0,28.9,31.3,26.9,9.4,33.1
East Coast Parkway,S107,2016,4,8,0.0,29.3,32.1,27.3,9.4,31.3
East Coast Parkway,S107,2016,4,9,35.2,28.5,30.5,25.2,6.8,33.5
East Coast Parkway,S107,2016,4,10,0.0,29.1,32.8,27.0,9.0,31.7
East Coast Parkway,S107,2016,4,11,0.0,29.6,32.4,28.2,8.3,28.4
East Coast Parkway,S107,2016,4,12,5.6,29.7,31.9,26.3,10.1,34.9
East Coast Parkway,S107,2016,4,13,3.6,29.6,31.0,26.4,11.2,34.9
East Coast Parkway,S107,2016,4,14,0.4,29.6,31.2,27.4,10.8,29.2
East Coast Parkway,S107,2016,4,15,4.2,28.9,30.3,26.5,11.5,45.7
East Coast Parkway,S107,2016,4,16,0.0,29.7,31.1,27.8,9.7,32.8
East Coast Parkway,S107,2016,4,17,4.2,29.5,31.4,25.9,10.4,30.2
East Coast Parkway,S107,2016,4,18,0.2,29.6,31.7,27.5,8.3,27.4
East Coast Parkway,S107,2016,4,19,0.0,30.6,33.6,28.1,8.6,34.2
East Coast Parkway,S107,2016,4,20,4.0,29.3,32.4,26.4,7.2,32.0
East Coast Parkway,S107,2016,4,21,0.0,30.2,33.6,28.1,8.3,37.8
East Coast Parkway,S107,2016,4,22,0.0,29.5,30.6,28.3,11.9,29.2
East Coast Parkway,S107,2016,4,23,0.0,29.7,30.6,28.1,10.1,30.2
East Coast Parkway,S107,2016,4,24,0.0,29.5,30.7,28.4,10.4,34.9
East Coast Parkway,S107,2016,4,25,5.4,29.1,31.2,25.2,6.1,35.3
East Coast Parkway,S107,2016,4,26,42.8,29.2,30.2,24.9,10.4,32.8
East Coast Parkway,S107,2016,4,27,14.0,28.9,31.0,25.7,7.9,30.6
East Coast Parkway,S107,2016,4,28,0.0,29.5,31.4,27.8,6.5,32.8
East Coast Parkway,S107,2016,4,29,3.8,29.4,31.1,26.1,7.2,29.9
East Coast Parkway,S107,2016,4,30,0.0,29.1,31.3,27.6,6.1,26.3
East Coast Parkway,S107,2016,5,1,0.0,29.7,31.4,27.7,8.6,24.5
East Coast Parkway,S107,2016,5,2,0.0,29.7,30.9,28.8,8.6,31.7
East Coast Parkway,S107,2016,5,3,0.0,30.2,31.8,28.5,9.7,27.4
East Coast Parkway,S107,2016,5,4,0.0,30.2,31.7,28.7,11.2,28.8
East Coast Parkway,S107,2016,5,5,0.2,29.8,32.5,27.9,7.2,32.0
East Coast Parkway,S107,2016,5,6,0.0,29.8,33.0,28.3,5.4,32.8
East Coast Parkway,S107,2016,5,7,0.0,29.8,31.0,28.3,7.9,32.0
East Coast Parkway,S107,2016,5,8,1.8,29.6,30.7,28.0,6.8,23.0
East Coast Parkway,S107,2016,5,9,0.0,29.9,31.4,28.3,10.1,27.7
East Coast Parkway,S107,2016,5,10,0.0,30.3,31.8,28.5,11.2,32.0
East Coast Parkway,S107,2016,5,11,0.6,29.4,31.3,27.0,6.5,34.9
East Coast Parkway,S107,2016,5,12,0.0,29.9,30.9,28.5,11.9,37.8
East Coast Parkway,S107,2016,5,13,1.8,29.3,30.4,25.8,8.6,48.2
East Coast Parkway,S107,2016,5,14,8.4,28.3,31.2,26.0,7.6,34.6
East Coast Parkway,S107,2016,5,15,0.0,28.9,30.5,27.2,8.6,31.7
East Coast Parkway,S107,2016,5,16,35.4,28.5,33.2,25.3,6.5,34.6
East Coast Parkway,S107,2016,5,17,0.0,29.2,31.1,27.4,7.9,29.5
East Coast Parkway,S107,2016,5,18,17.0,29.1,32.1,24.8,10.1,41.4
East Coast Parkway,S107,2016,5,19,0.0,28.9,30.8,27.2,8.6,41.0
East Coast Parkway,S107,2016,5,20,0.0,30.2,32.5,28.7,10.4,22.0
East Coast Parkway,S107,2016,5,21,7.6,29.0,30.7,25.4,11.2,42.1
East Coast Parkway,S107,2016,5,22,37.4,28.1,31.1,24.4,9.7,53.6
East Coast Parkway,S107,2016,5,23,19.8,29.2,32.5,25.9,6.8,37.4
East Coast Parkway,S107,2016,5,24,0.0,30.1,31.1,28.3,15.1,32.4
East Coast Parkway,S107,2016,5,25,0.6,30.2,31.5,26.6,12.6,42.8
East Coast Parkway,S107,2016,5,26,2.6,28.7,30.7,26.4,16.2,40.0
East Coast Parkway,S107,2016,5,27,0.0,30.3,31.6,29.2,16.2,30.2
East Coast Parkway,S107,2016,5,28,5.6,29.3,30.9,25.1,11.5,32.4
East Coast Parkway,S107,2016,5,29,4.2,29.8,31.8,26.0,9.0,43.6
East Coast Parkway,S107,2016,5,30,9.2,28.2,30.2,25.7,10.4,49.3
East Coast Parkway,S107,2016,5,31,0.0,29.2,31.5,27.0,7.6,29.2
East Coast Parkway,S107,2016,6,1,1.6,28.4,31.2,26.8,5.8,35.6
East Coast Parkway,S107,2016,6,2,0.0,29.4,30.7,27.5,7.6,32.8
East Coast Parkway,S107,2016,6,3,0.0,29.4,31.2,27.8,9.7,50.8
East Coast Parkway,S107,2016,6,4,4.0,27.7,28.7,26.4,6.5,39.6
East Coast Parkway,S107,2016,6,5,0.0,28.9,30.6,26.9,9.7,23.8
East Coast Parkway,S107,2016,6,6,0.0,30.0,31.6,28.3,11.9,37.1
East Coast Parkway,S107,2016,6,7,0.4,30.1,31.3,27.9,10.4,36.7
East Coast Parkway,S107,2016,6,8,4.0,28.7,30.2,25.5,8.6,51.5
East Coast Parkway,S107,2016,6,9,0.0,29.2,30.9,27.2,7.6,100.4
East Coast Parkway,S107,2016,6,10,0.0,29.1,30.4,27.4,10.4,34.9
East Coast Parkway,S107,2016,6,11,1.8,28.8,30.2,26.6,15.8,47.9
East Coast Parkway,S107,2016,6,12,0.0,29.1,29.9,27.6,12.2,38.5
East Coast Parkway,S107,2016,6,13,0.2,29.1,30.6,27.5,9.0,34.2
East Coast Parkway,S107,2016,6,14,0.6,29.0,30.3,26.5,10.8,55.1
East Coast Parkway,S107,2016,6,15,23.0,28.9,30.0,25.2,13.3,49.0
East Coast Parkway,S107,2016,6,16,6.2,29.1,30.3,26.9,12.2,37.4
East Coast Parkway,S107,2016,6,17,7.6,27.3,29.3,24.3,12.2,45.4
East Coast Parkway,S107,2016,6,18,0.2,27.9,29.9,25.6,7.2,30.2
East Coast Parkway,S107,2016,6,19,0.0,28.1,29.7,26.5,5.4,31.3
East Coast Parkway,S107,2016,6,20,0.0,28.7,30.9,26.4,10.1,34.9
East Coast Parkway,S107,2016,6,21,0.0,29.4,30.4,27.6,9.4,29.5
East Coast Parkway,S107,2016,6,22,6.2,27.9,30.4,25.0,9.4,48.2
East Coast Parkway,S107,2016,6,23,0.0,29.8,31.1,27.7,15.1,25.9
East Coast Parkway,S107,2016,6,24,18.6,27.3,30.1,23.7,9.7,40.0
East Coast Parkway,S107,2016,6,25,0.0,29.5,31.1,28.4,16.6,36.0
East Coast Parkway,S107,2016,6,26,0.6,29.3,30.3,26.6,13.7,36.7
East Coast Parkway,S107,2016,6,27,0.0,29.4,30.2,28.6,15.8,31.3
East Coast Parkway,S107,2016,6,28,0.0,29.6,31.3,28.4,15.5,27.7
East Coast Parkway,S107,2016,6,29,0.0,30.2,31.7,29.1,11.5,24.5
East Coast Parkway,S107,2016,6,30,0.0,30.0,31.3,29.2,13.0,22.7
East Coast Parkway,S107,2016,7,1,0.0,30.0,30.9,28.3,12.6,24.8
East Coast Parkway,S107,2016,7,2,0.0,30.1,31.6,29.2,14.8,26.6
East Coast Parkway,S107,2016,7,3,0.0,30.1,31.7,29.3,15.5,33.5
East Coast Parkway,S107,2016,7,4,0.0,30.1,31.6,29.1,14.0,24.8
East Coast Parkway,S107,2016,7,5,0.0,30.2,32.0,29.1,14.8,31.0
East Coast Parkway,S107,2016,7,6,0.0,29.3,30.2,27.2,10.8,47.9
East Coast Parkway,S107,2016,7,7,0.0,29.8,31.0,27.9,14.4,33.8
East Coast Parkway,S107,2016,7,8,1.6,29.3,31.2,25.3,14.4,40.7
East Coast Parkway,S107,2016,7,9,0.0,30.0,31.9,28.8,16.6,29.9
East Coast Parkway,S107,2016,7,10,0.0,30.1,31.3,29.1,12.6,28.4
East Coast Parkway,S107,2016,7,11,19.4,28.6,29.9,24.6,13.3,49.7
East Coast Parkway,S107,2016,7,12,0.0,29.9,31.1,28.7,11.2,23.0
East Coast Parkway,S107,2016,7,13,1.4,28.7,30.2,25.7,10.8,37.8
East Coast Parkway,S107,2016,7,14,0.4,28.0,29.5,25.8,11.2,45.4
East Coast Parkway,S107,2016,7,15,4.0,28.1,29.9,25.6,7.2,35.3
East Coast Parkway,S107,2016,7,16,1.2,28.7,30.4,26.0,11.2,25.9
East Coast Parkway,S107,2016,7,17,0.0,28.1,30.7,26.1,5.8,23.4
East Coast Parkway,S107,2016,7,18,0.0,28.1,29.9,26.7,9.7,56.9
East Coast Parkway,S107,2016,7,19,0.8,28.0,31.3,24.6,13.7,46.8
East Coast Parkway,S107,2016,7,20,8.0,27.4,29.0,24.3,9.0,43.9
East Coast Parkway,S107,2016,7,21,96.8,27.2,29.7,23.0,8.3,33.5
East Coast Parkway,S107,2016,7,22,4.0,27.0,28.9,25.7,7.6,36.4
East Coast Parkway,S107,2016,7,23,1.0,27.7,29.9,25.6,11.2,31.3
East Coast Parkway,S107,2016,7,24,17.4,27.9,30.3,24.7,9.0,40.7
East Coast Parkway,S107,2016,7,25,0.0,27.8,28.8,26.4,11.2,34.6
